273,PAN
328,PAN
340,PAN
18,PER
32,PER
50,PER
53,PER
56,PER
62,PER
64,PER
71,PER
73,PER
78,PER
112,PER
127,PER
128,PER
132,PER
134,PER
135,PER
150,PER
155,PER
159,PER
192,PER
193,PER
194,PER
201,PER
202,PER
204,PER
226,PER
235,PER
237,PER
241,PER
246,PER
269,PER
271,PER
272,PER
282,PER
285,PER
286,PER
295,PER
297,PER
304,PER
307,PER
319,PER
323,PER
327,PER
328,PER
340,PER
342,PER
360,PER
366,PER
377,PER
18,ROM
32,ROM
50,ROM
134,ROM
194,ROM
199,ROM
215,ROM
236,ROM
241,ROM
295,ROM
307,ROM
82,SRB
194,SRB
215,SRB
226,SRB
194,SYC
20,ZAF
65,ZAF
70,ZAF
73,ZAF
82,ZAF
194,ZAF
204,ZAF
227,ZAF
250,ZAF
272,ZAF
295,ZAF
297,ZAF
366,ZAF
378,ZAF
153,LCA
194,LCA
324,LCA
342,LCA
194,VCT
203,VCT
341,VCT
377,VCT
131,SUR
156,SUR
194,SUR
16,THA
58,THA
64,THA
73,THA
112,THA
126,THA
150,THA
194,THA
249,THA
272,THA
300,THA
328,THA
342,THA
354,THA
387,THA
194,TON
264,TON
308,TON
32,TUN
134,TUN
180,TUN
194,TUN
82,TUR
194,TUR
226,TUR
227,TUR
366,TUR
194,TKM
295,TKM
194,TUV
308,TUV
2,VEN
71,VEN
163,VEN
194,VEN
271,VEN
272,VEN
307,VEN
318,VEN
328,VEN
388,VEN
